               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.038048,             0.53025,            0.016215,             0.26215,             0.34094,             0.22657,             0.10336,            0.051835,             0.98275,            0.018193,           0.0060143,           0.0060143,           0.0060143
                 157,            0.040636,             0.57359,            0.016278,             0.24613,             0.33267,              0.2094,             0.11129,             0.04849,             0.81947,            0.017987,           0.0059886,           0.0059886,           0.0059886
                 158,             0.03579,             0.48005,            0.016181,             0.24613,             0.33267,              0.2094,             0.11129,             0.04849,             0.81947,            0.017987,           0.0059629,           0.0059629,           0.0059629
                 159,            0.040844,             0.50489,            0.016176,             0.21937,             0.27453,             0.18122,            0.082794,             0.05273,             0.85033,            0.018172,           0.0059371,           0.0059371,           0.0059371
                 160,             0.04157,             0.53025,            0.016172,             0.23169,             0.31657,             0.19501,             0.10414,            0.049889,             0.92797,            0.018125,           0.0059114,           0.0059114,           0.0059114
                 161,            0.037292,             0.50994,            0.016147,             0.23169,             0.31657,             0.19501,             0.10414,            0.049889,             0.92797,            0.018125,           0.0058857,           0.0058857,           0.0058857
                 162,             0.03567,             0.48527,            0.016112,             0.24281,             0.33222,             0.20871,             0.11098,            0.046555,             0.81217,            0.017881,             0.00586,             0.00586,             0.00586
                 163,            0.037105,             0.50435,            0.016141,             0.24638,             0.31643,             0.20654,             0.10014,            0.054389,              1.0905,              0.0184,           0.0058343,           0.0058343,           0.0058343
                 164,            0.038488,             0.52413,            0.016251,             0.23063,             0.31084,             0.19617,             0.10277,            0.047612,             0.83952,            0.017933,           0.0058086,           0.0058086,           0.0058086
                 165,            0.035956,             0.47645,            0.016102,             0.23063,             0.31084,             0.19617,             0.10277,            0.047612,             0.83952,            0.017933,           0.0057829,           0.0057829,           0.0057829
                 166,            0.037697,              0.4993,            0.016094,             0.23219,             0.32177,             0.19976,             0.10299,            0.048358,             0.84145,            0.017762,           0.0057571,           0.0057571,           0.0057571
                 167,            0.038098,             0.48929,             0.01602,             0.21939,             0.30562,             0.18641,            0.098974,            0.048805,             0.85904,            0.018147,           0.0057314,           0.0057314,           0.0057314
                 168,            0.037841,             0.48742,             0.01595,             0.21939,             0.30562,             0.18641,            0.098974,            0.048805,             0.85904,            0.018147,           0.0057057,           0.0057057,           0.0057057
                 169,            0.039796,             0.50817,            0.015971,             0.21194,             0.30095,             0.17803,            0.092203,            0.048768,             0.81135,            0.017992,             0.00568,             0.00568,             0.00568
                 170,            0.037314,             0.48682,             0.01596,             0.23236,             0.31965,             0.19267,             0.10639,            0.048114,              0.8658,            0.017866,           0.0056543,           0.0056543,           0.0056543
                 171,            0.036053,             0.48713,            0.016053,             0.22477,             0.32557,             0.19675,             0.10328,            0.046708,             0.83093,            0.017559,           0.0056286,           0.0056286,           0.0056286
                 172,            0.035147,             0.47343,            0.015924,             0.22477,             0.32557,             0.19675,             0.10328,            0.046708,             0.83093,            0.017559,           0.0056029,           0.0056029,           0.0056029
                 173,            0.035639,             0.47866,            0.015928,              0.2314,              0.3248,             0.19758,             0.10962,            0.048103,             0.86594,            0.018065,           0.0055771,           0.0055771,           0.0055771
                 174,            0.035592,             0.47655,            0.015979,             0.22037,             0.32339,             0.19026,             0.10357,            0.046524,             0.81049,            0.017711,           0.0055514,           0.0055514,           0.0055514
                 175,            0.034941,             0.45711,            0.015911,             0.23227,             0.31576,             0.19793,             0.09993,            0.050254,             0.97486,            0.017908,           0.0055257,           0.0055257,           0.0055257
                 176,            0.036689,             0.48534,            0.015876,             0.23227,             0.31576,             0.19793,             0.09993,            0.050254,             0.97486,            0.017908,              0.0055,              0.0055,              0.0055
                 177,            0.035214,             0.46047,            0.015893,             0.21117,             0.31422,             0.18058,             0.10004,            0.046814,             0.84616,            0.017862,           0.0054743,           0.0054743,           0.0054743
                 178,            0.034599,             0.45394,            0.015876,             0.22062,             0.31045,             0.19236,            0.097023,            0.049332,              1.0057,            0.017583,           0.0054486,           0.0054486,           0.0054486
                 179,            0.035689,             0.49261,            0.015824,             0.22062,             0.31045,             0.19236,            0.097023,            0.049332,              1.0057,            0.017583,           0.0054229,           0.0054229,           0.0054229
                 180,            0.034389,             0.44404,            0.015816,             0.22638,              0.3245,             0.19351,             0.10929,            0.046845,             0.82036,            0.017936,           0.0053971,           0.0053971,           0.0053971
                 181,            0.035234,             0.47189,            0.015895,             0.19847,             0.31298,             0.17487,            0.086925,            0.047872,             0.95463,            0.017551,           0.0053714,           0.0053714,           0.0053714
                 182,            0.035533,             0.48387,            0.015885,             0.22135,             0.31944,             0.18855,             0.10265,            0.048193,             0.88011,             0.01799,           0.0053457,           0.0053457,           0.0053457
                 183,              0.0345,             0.43638,            0.015825,             0.22135,             0.31944,             0.18855,             0.10265,            0.048193,             0.88011,             0.01799,             0.00532,             0.00532,             0.00532
                 184,            0.035748,             0.45062,            0.015796,             0.22323,             0.30619,             0.18919,            0.090167,            0.050758,              1.0166,            0.017728,           0.0052943,           0.0052943,           0.0052943
                 185,            0.036311,             0.45734,            0.015808,             0.21634,                0.32,             0.18483,             0.10212,            0.046933,             0.85061,            0.017863,           0.0052686,           0.0052686,           0.0052686
                 186,            0.034152,             0.42765,            0.015795,             0.21634,                0.32,             0.18483,             0.10212,            0.046933,             0.85061,            0.017863,           0.0052429,           0.0052429,           0.0052429
                 187,            0.034519,             0.42736,            0.015805,             0.22032,             0.33209,             0.19161,             0.10759,            0.046442,               0.775,            0.017717,           0.0052171,           0.0052171,           0.0052171
                 188,            0.035753,             0.45035,            0.015729,             0.20336,             0.29717,               0.175,             0.08297,            0.050706,              1.0379,            0.017779,           0.0051914,           0.0051914,           0.0051914
                 189,             0.03756,             0.48922,            0.015764,             0.22425,             0.33539,             0.19599,             0.10463,            0.046425,             0.81058,            0.017406,           0.0051657,           0.0051657,           0.0051657
                 190,             0.03392,             0.40265,            0.015719,             0.22425,             0.33539,             0.19599,             0.10463,            0.046425,             0.81058,            0.017406,             0.00514,             0.00514,             0.00514
                 191,            0.039839,             0.43311,            0.015672,             0.18348,             0.25937,             0.14272,            0.069836,            0.056424,             0.98199,            0.018304,           0.0051143,           0.0051143,           0.0051143
                 192,            0.041693,             0.43907,            0.015631,              0.2088,             0.31677,              0.1896,            0.091968,            0.052405,             0.89354,            0.017312,           0.0050886,           0.0050886,           0.0050886
                 193,            0.040067,              0.4153,            0.015695,              0.2088,             0.31677,              0.1896,            0.091968,            0.052405,             0.89354,            0.017312,           0.0050629,           0.0050629,           0.0050629
                 194,            0.038512,             0.41916,            0.015745,               0.218,             0.32568,             0.19413,             0.10232,            0.049023,              0.7723,            0.017341,           0.0050371,           0.0050371,           0.0050371
                 195,             0.04052,              0.4233,            0.015623,             0.20715,             0.28435,             0.16944,            0.080781,            0.052492,             0.91606,            0.017872,           0.0050114,           0.0050114,           0.0050114
                 196,            0.042384,             0.44633,            0.015599,             0.21742,             0.31209,             0.18067,            0.095728,            0.050684,             0.93566,             0.01766,           0.0049857,           0.0049857,           0.0049857
                 197,             0.03935,             0.42836,            0.015665,             0.21742,             0.31209,             0.18067,            0.095728,            0.050684,             0.93566,             0.01766,             0.00496,             0.00496,             0.00496
                 198,             0.03672,             0.41314,            0.015603,             0.23371,             0.32587,             0.19697,              0.1057,             0.04873,             0.84778,            0.017528,           0.0049343,           0.0049343,           0.0049343
                 199,            0.035517,             0.41683,            0.015595,             0.22867,             0.32332,             0.19123,             0.10816,            0.047693,             0.87258,             0.01773,           0.0049086,           0.0049086,           0.0049086
                 200,            0.034781,              0.4153,            0.015571,             0.22867,             0.32332,             0.19123,             0.10816,            0.047693,             0.87258,             0.01773,           0.0048829,           0.0048829,           0.0048829
                 201,            0.035232,             0.40617,            0.015549,              0.2257,              0.3276,             0.19189,             0.10822,            0.047179,             0.78946,            0.017564,           0.0048571,           0.0048571,           0.0048571
                 202,            0.035244,             0.41732,            0.015545,             0.23401,             0.31913,             0.19867,             0.10508,            0.048407,             0.95962,            0.017379,           0.0048314,           0.0048314,           0.0048314
                 203,            0.035009,             0.43219,            0.015596,              0.2337,             0.33012,             0.19786,             0.11347,            0.046476,             0.80978,            0.017744,           0.0048057,           0.0048057,           0.0048057
                 204,            0.033237,             0.38274,            0.015535,              0.2337,             0.33012,             0.19786,             0.11347,            0.046476,             0.80978,            0.017744,             0.00478,             0.00478,             0.00478
                 205,            0.034594,             0.42482,            0.015523,             0.23463,             0.32572,              0.1993,              0.1083,            0.048047,             0.87669,            0.017592,           0.0047543,           0.0047543,           0.0047543
                 206,            0.034729,             0.41974,            0.015527,             0.24086,             0.32589,             0.19953,             0.11122,            0.047349,              0.8786,            0.017545,           0.0047286,           0.0047286,           0.0047286
                 207,            0.033282,             0.38071,            0.015487,             0.23219,               0.331,             0.19891,             0.10349,            0.047812,             0.92082,            0.017551,           0.0047029,           0.0047029,           0.0047029
                 208,            0.033954,              0.4092,            0.015462,             0.23219,               0.331,             0.19891,             0.10349,            0.047812,             0.92082,            0.017551,           0.0046771,           0.0046771,           0.0046771
                 209,            0.033448,             0.38837,            0.015475,             0.24358,             0.33133,             0.20383,             0.11064,            0.046872,             0.87036,            0.017535,           0.0046514,           0.0046514,           0.0046514
                 210,            0.033383,             0.39235,             0.01549,             0.22264,             0.31635,             0.18791,             0.10239,             0.04774,             0.89368,            0.017773,           0.0046257,           0.0046257,           0.0046257
                 211,            0.033852,             0.41209,            0.015428,             0.22264,             0.31635,             0.18791,             0.10239,             0.04774,             0.89368,            0.017773,              0.0046,              0.0046,              0.0046
                 212,            0.032947,             0.37509,            0.015431,             0.23578,             0.32505,             0.19973,             0.10882,            0.047259,             0.88368,            0.017651,           0.0045743,           0.0045743,           0.0045743
                 213,            0.033075,             0.37822,            0.015408,             0.22949,             0.32395,             0.19544,             0.10753,            0.047396,             0.88323,            0.017392,           0.0045486,           0.0045486,           0.0045486
                 214,            0.033303,             0.38835,            0.015349,              0.2452,             0.32199,             0.20103,             0.11069,            0.047356,             0.89495,            0.017457,           0.0045229,           0.0045229,           0.0045229
                 215,            0.032824,             0.36913,            0.015395,              0.2452,             0.32199,             0.20103,             0.11069,            0.047356,             0.89495,            0.017457,           0.0044971,           0.0044971,           0.0044971
                 216,            0.032819,             0.37129,            0.015351,             0.22611,             0.31973,             0.19135,             0.10646,            0.046947,             0.84135,            0.017496,           0.0044714,           0.0044714,           0.0044714
                 217,            0.032904,             0.37157,            0.015338,              0.2426,             0.31769,             0.20041,              0.1101,            0.047343,             0.89572,            0.017429,           0.0044457,           0.0044457,           0.0044457
                 218,            0.033208,             0.37175,            0.015357,              0.2426,             0.31769,             0.20041,              0.1101,            0.047343,             0.89572,            0.017429,             0.00442,             0.00442,             0.00442
                 219,            0.032328,             0.35863,            0.015342,             0.22266,             0.31274,             0.18527,             0.10319,            0.046646,             0.83382,            0.017511,           0.0043943,           0.0043943,           0.0043943
                 220,            0.032845,             0.36653,            0.015304,             0.24163,             0.32607,             0.20406,             0.10937,            0.047977,             0.91536,            0.017184,           0.0043686,           0.0043686,           0.0043686
                 221,            0.033379,              0.3792,            0.015286,             0.23442,             0.31906,             0.19426,             0.10596,            0.046635,             0.88152,            0.017465,           0.0043429,           0.0043429,           0.0043429
                 222,            0.032583,             0.36837,            0.015307,             0.23442,             0.31906,             0.19426,             0.10596,            0.046635,             0.88152,            0.017465,           0.0043171,           0.0043171,           0.0043171
                 223,            0.032611,             0.37577,            0.015296,             0.23578,             0.32082,             0.19729,             0.10759,            0.048221,             0.95625,            0.017725,           0.0042914,           0.0042914,           0.0042914
